order_id,order_date,product_category,units_sold,unit_price,discount_pct,shipping_cost,return_flag,acquisition_channel,year,assumed_cogs_pct,gross_revenue,revenue,cogs,profit
4814,2024-11-26,Apparel,4,46.39,0.2968461706694331,10.02,0,Paid Ads,2024,0.55,130.47722457058,130.47722457058,102.058,18.39922457058
8858,2024-10-12,Beauty,2,35.16,0.063,7.73,0,Referral,2024,0.5,65.88983999999999,65.88983999999999,35.16,22.999839999999995
102915,2025-02-10,Home,3,81.23,0.1233111695316763,12.3,0,Referral,2025,0.65,213.6403010968258,213.6403010968258,158.3985,42.941801096825785
387,2024-05-21,Electronics,1,204.6,0.053,11.42,0,Referral,2024,0.8,193.75619999999998,193.75619999999998,163.68,18.65619999999997
3714,2024-08-05,Apparel,3,41.15,0.0400340274604161,8.87,1,Organic,2024,0.55,118.50779931001162,0.0,0.0,-8.87
109406,2025-08-15,Home,4,81.41,0.245,13.31,0,Paid Ads,2025,0.65,245.85819999999998,245.85819999999998,211.666,20.882199999999983
102580,2025-04-30,Electronics,4,204.05,0.0804760308724048,11.59,0,Organic,2025,0.8,750.5154636019432,750.5154636019432,652.96,85.96546360194318
100169,2025-06-30,Electronics,3,206.84,0.02,9.52,0,Organic,2025,0.8,608.1096,608.1096,496.416,102.17360000000001
109366,2025-08-22,Home,2,84.05,0.0571674918604732,11.03,0,Organic,2025,0.65,158.49014461825445,158.49014461825445,109.265,38.195144618254446
2718,2024-11-05,Apparel,1,49.11,0.153,5.86,0,Email,2024,0.55,41.59617,41.59617,27.0105,8.725670000000001
635,2024-07-20,Electronics,1,216.87,0.2341013581998788,9.98,0,Paid Ads,2024,0.8,166.1004384471923,166.1004384471923,173.496,-17.37556155280772
3380,2024-01-07,Home,3,75.29,0.1932545643482823,7.45,0,Paid Ads,2024,0.65,182.21959155065346,182.21959155065346,146.81550000000001,27.954091550653448
8195,2024-04-21,Home,4,74.18,0.0542539661671786,7.99,0,Organic,2024,0.65,280.6217631588748,280.6217631588748,192.86800000000002,79.76376315887477
6399,2024-07-27,Electronics,1,205.11,0.09300000000000001,5.08,0,Organic,2024,0.8,186.03477,186.03477,164.08800000000002,16.86676999999999
2225,2024-12-10,Electronics,3,219.16,0.2022920211265017,4.23,0,Referral,2024,0.8,524.4770419497477,524.4770419497477,525.984,-5.736958050252365
107480,2025-05-13,Home,3,73.75,0.0687371723731947,10.75,0,Referral,2025,0.65,206.04190061243068,206.04190061243068,143.8125,51.47940061243068
108492,2025-10-09,Apparel,2,45.76,0.0838296761073952,10.92,0,Organic,2025,0.55,83.84790804265118,83.84790804265118,50.336,22.591908042651184
107359,2025-09-06,Electronics,3,239.76,0.1344119226044121,10.04,0,Email,2025,0.8,622.6001923090985,622.6001923090985,575.424,37.1361923090985
105737,2025-09-15,Home,1,82.35,0.27699999999999997,8.63,0,Paid Ads,2025,0.65,59.53905,59.53905,53.527499999999996,-2.618449999999994
6412,2024-04-02,Home,4,87.97,0.065,8.42,0,Email,2024,0.65,329.00780000000003,329.00780000000003,228.722,91.86580000000002
100792,2025-10-25,Beauty,1,36.35,0.237,10.79,1,Paid Ads,2025,0.5,27.73505,0.0,0.0,-10.79
103880,2025-07-07,Electronics,2,230.88,0.10800000000000001,9.46,0,Referral,2025,0.8,411.88992,411.88992,369.408,33.02192
101366,2025-06-28,Home,3,83.14,0.1152931050670163,12.41,0,Organic,2025,0.65,220.66359373418481,220.66359373418481,162.12300000000002,46.1305937341848
8656,2024-12-03,Electronics,3,226.1,0.19082434806178,8.04,0,Paid Ads,2024,0.8,548.8638447096946,548.8638447096946,542.64,-1.8161552903053817
107002,2025-01-02,Beauty,2,32.96,0.02,12.01,0,Organic,2025,0.5,64.6016,64.6016,32.96,19.631600000000006
107941,2025-05-28,Electronics,4,241.44,0.1756353976532958,11.29,0,Email,2025,0.8,796.138358362353,796.138358362353,772.6080000000001,12.2403583623529
101693,2025-02-06,Home,3,83.5,0.1245776680923241,11.7,0,Organic,2025,0.65,219.2932941428728,219.2932941428728,162.82500000000002,44.76829414287279
105265,2025-08-04,Home,2,74.35,0.2946442243684192,10.87,0,Paid Ads,2025,0.65,104.88640383641606,104.88640383641606,96.655,-2.6385961635839354
3650,2024-02-01,Apparel,3,48.29,0.1025000996031859,6.67,1,Referral,2024,0.55,130.02081057048645,0.0,0.0,-6.67
8822,2024-12-25,Apparel,3,49.15,0.231,5.98,0,Paid Ads,2024,0.55,113.38905,113.38905,81.0975,26.31155
8107,2024-03-08,Home,3,81.36,0.0639225024916585,9.89,0,Organic,2024,0.65,228.47779559183596,228.47779559183596,158.652,59.93579559183597
1388,2024-04-07,Home,4,85.89,0.1320454732233509,10.52,0,Referral,2024,0.65,298.1944572193856,298.1944572193856,223.31400000000002,64.36045721938557
8464,2024-06-06,Electronics,1,205.84,0.0805988123367878,9.72,0,Referral,2024,0.8,189.2495404685956,189.2495404685956,164.67200000000003,14.857540468595571
104157,2025-10-03,Electronics,1,219.6,0.1853817703975622,9.58,0,Email,2025,0.8,178.89016322069534,178.89016322069534,175.68,-6.369836779304665
1180,2024-03-15,Home,3,87.77,0.131,9.6,0,Organic,2024,0.65,228.81639,228.81639,171.1515,48.06489000000001
108997,2025-10-19,Apparel,2,49.38,0.24600000000000002,7.82,1,Paid Ads,2025,0.55,74.46504,0.0,0.0,-7.82
7047,2024-04-09,Home,3,75.49,0.065,9.14,0,Organic,2024,0.65,211.74945,211.74945,147.20549999999997,55.40395000000002
102212,2025-10-09,Home,2,80.11,0.284172800737456,10.64,0,Paid Ads,2025,0.65,114.6898338658448,114.6898338658448,104.143,-0.09316613415519726
104768,2025-02-03,Home,2,73.96,0.124,10.95,0,Referral,2025,0.65,129.57791999999998,129.57791999999998,96.148,22.479919999999982
5415,2024-06-11,Electronics,2,205.62,0.073,3.55,0,Organic,2024,0.8,381.21948000000003,381.21948000000003,328.992,48.67748000000002
108335,2025-06-21,Beauty,1,32.46,0.094,9.5,0,Referral,2025,0.5,29.40876,29.40876,16.23,3.6787600000000005
5616,2024-03-16,Electronics,1,236.02,0.14300000000000002,8.04,0,Email,2024,0.8,202.26914,202.26914,188.81600000000003,5.413139999999963
8041,2024-01-24,Apparel,2,46.21,0.0643678699524519,7.83,0,Organic,2024,0.55,86.47112145899439,86.47112145899439,50.831,27.810121458994388
4873,2024-02-20,Beauty,4,33.78,0.133,5.82,0,Organic,2024,0.5,117.14904,117.14904,67.56,43.76904
569,2024-04-09,Apparel,4,45.37,0.0828501729781473,7.94,0,Organic,2024,0.55,166.4443506079258,166.4443506079258,99.81400000000001,58.690350607925794
104900,2025-10-01,Electronics,2,211.7,0.0736738057720278,9.74,0,Organic,2025,0.8,392.2065106361234,392.2065106361234,338.72,43.746510636123396
2132,2024-06-02,Electronics,3,205.47,0.2069470161490241,8.92,0,Paid Ads,2024,0.8,488.84578977558004,488.84578977558004,493.128,-13.202210224419941
6132,2024-12-16,Apparel,1,42.02,0.24600000000000002,8.53,0,Paid Ads,2024,0.55,31.683080000000004,31.683080000000004,23.111000000000004,0.04208000000000034
107349,2025-07-24,Apparel,4,45.18,0.275,10.92,0,Paid Ads,2025,0.55,131.022,131.022,99.396,20.70599999999999
2979,2024-09-24,Home,3,82.49,0.09699999999999999,6.41,0,Organic,2024,0.65,223.46541,223.46541,160.85549999999998,56.19991000000002
106169,2025-07-20,Beauty,1,36.73,0.031,8.12,0,Organic,2025,0.5,35.59137,35.59137,18.365,9.10637
104886,2025-11-03,Apparel,4,43.14,0.2211154073476928,10.92,1,Paid Ads,2025,0.55,134.40432530808212,0.0,0.0,-10.92
102864,2025-12-20,Apparel,2,47.04,0.26899999999999996,11.23,0,Paid Ads,2025,0.55,68.77248,68.77248,51.744,5.798480000000001
5115,2024-03-16,Beauty,1,35.15,0.12,5.99,0,Organic,2024,0.5,30.932,30.932,17.575,7.366999999999999
105289,2025-10-14,Apparel,4,41.45,0.2190798702358759,10.82,1,Paid Ads,2025,0.55,129.47655751489177,0.0,0.0,-10.82
2339,2024-03-24,Electronics,4,234.15,0.0793520923414736,9.24,0,Organic,2024,0.8,862.2788303129759,862.2788303129759,749.2800000000001,103.75883031297577
8277,2024-02-13,Home,4,80.47,0.0448398051374911,8.72,0,Organic,2024,0.65,307.4469635223444,307.4469635223444,209.222,89.50496352234438
102894,2025-08-23,Beauty,3,31.89,0.1108829849944776,11.4,0,Referral,2025,0.5,85.06182482557833,85.06182482557833,47.835,25.826824825578328
102670,2025-12-08,Beauty,1,31.96,0.2929258922224111,11.31,0,Paid Ads,2025,0.5,22.59808848457174,22.59808848457174,15.98,-4.691911515428261
108992,2025-02-09,Home,1,82.27,0.1693162816708515,11.95,0,Email,2025,0.65,68.34034950693903,68.34034950693903,53.4755,2.9148495069390385
100271,2025-02-17,Home,3,87.79,0.2356984107294418,13.71,1,Paid Ads,2025,0.65,201.29410956618693,0.0,0.0,-13.71
103548,2025-08-10,Electronics,1,211.21,0.2156921666944289,10.96,0,Email,2025,0.8,165.65365747246966,165.65365747246966,168.96800000000002,-14.274342527530358
3783,2024-11-08,Home,3,83.03,0.0560212523764252,7.36,0,Organic,2024,0.65,235.13566624555625,235.13566624555625,161.9085,65.86716624555625
102631,2025-11-27,Home,1,73.59,0.024,7.68,0,Organic,2025,0.65,71.82384,71.82384,47.8335,16.310340000000004
418,2024-07-14,Home,4,72.19,0.0447005625704878,5.87,0,Organic,2024,0.65,275.8522655521459,275.8522655521459,187.694,82.28826555214593
3097,2024-05-13,Home,4,73.97,0.21899999999999997,8.62,0,Paid Ads,2024,0.65,231.08228,231.08228,192.322,30.140279999999997
7441,2024-07-04,Beauty,4,38.12,0.1645347137152771,5.49,0,Email,2024,0.5,127.39174685269454,127.39174685269454,76.24,45.66174685269454
100434,2025-12-02,Apparel,4,49.37,0.20800000000000002,9.16,0,Paid Ads,2025,0.55,156.40416,156.40416,108.614,38.63015999999999
8302,2024-03-23,Home,3,83.73,0.0950073058105723,7.99,0,Organic,2024,0.65,227.32511485344236,227.32511485344236,163.2735,56.06161485344234
107027,2025-08-21,Beauty,4,34.78,0.0956516488252101,13.66,0,Referral,2025,0.5,125.81294261543677,125.81294261543677,69.56,42.59294261543677
6127,2024-07-03,Beauty,3,33.05,0.067,8.02,0,Organic,2024,0.5,92.50695,92.50695,49.574999999999996,34.911950000000004
109789,2025-07-26,Electronics,2,218.45,0.239,8.78,0,Paid Ads,2025,0.8,332.48089999999996,332.48089999999996,349.52,-25.81910000000002
104942,2025-09-28,Electronics,4,232.14,0.02,10.98,0,Organic,2025,0.8,909.9888,909.9888,742.848,156.16080000000002
5543,2024-09-12,Beauty,3,37.21,0.0825788281077086,9.08,0,Organic,2024,0.5,102.41172541833649,102.41172541833649,55.815,37.51672541833649
6518,2024-01-26,Apparel,1,46.09,0.2716495179316663,7.96,1,Paid Ads,2024,0.55,33.56967371852951,0.0,0.0,-7.96
101989,2025-05-20,Home,4,77.26,0.1009668200789243,12.27,0,Referral,2025,0.65,277.83721392280927,277.83721392280927,200.87600000000003,64.69121392280924
1688,2024-11-14,Electronics,2,236.61,0.0717011398906343,4.11,0,Organic,2024,0.8,439.28958658095405,439.28958658095405,378.576,56.60358658095403
108861,2025-10-01,Electronics,4,218.48,0.065,13.58,0,Organic,2025,0.8,817.1152,817.1152,699.136,104.3992
725,2024-05-25,Home,1,79.89,0.0488396550048815,9.83,0,Organic,2024,0.65,75.98819996166002,75.98819996166002,51.9285,14.229699961660016
4943,2024-05-23,Electronics,3,218.19,0.251,13.59,0,Paid Ads,2024,0.8,490.27293,490.27293,523.656,-46.97306999999998
100586,2025-11-23,Apparel,1,47.11,0.1227968672713649,9.67,0,Email,2025,0.55,41.325039582846,41.325039582846,25.910500000000003,5.744539582846
2336,2024-04-30,Apparel,2,43.92,0.055,6.48,0,Organic,2024,0.55,83.0088,83.0088,48.312000000000005,28.21679999999999
106291,2025-06-25,Apparel,3,43.96,0.035,13.66,0,Organic,2025,0.55,127.26419999999999,127.26419999999999,72.534,41.070199999999986
3486,2024-12-19,Beauty,1,37.87,0.1314445188469515,8.29,1,Email,2024,0.5,32.89219607126594,0.0,0.0,-8.29
6722,2024-09-07,Home,4,87.27,0.0662806415535366,9.45,0,Organic,2024,0.65,325.94275364649144,325.94275364649144,226.902,89.59075364649145
7980,2024-01-14,Apparel,2,49.11,0.1577816842019214,7.96,1,Email,2024,0.55,82.72268297768728,0.0,0.0,-7.96
3941,2024-11-28,Beauty,1,38.16,0.043276747063179,10.75,0,Organic,2024,0.5,36.50855933206909,36.50855933206909,19.08,6.678559332069092
4316,2024-06-25,Beauty,4,37.25,0.121701870767361,7.05,0,Email,2024,0.5,130.86642125566323,130.86642125566323,74.5,49.31642125566323
109462,2025-02-09,Home,2,77.45,0.2366154212784847,8.49,1,Paid Ads,2025,0.65,118.24827124396273,0.0,0.0,-8.49
5084,2024-04-04,Beauty,1,34.08,0.0412505923604846,8.55,0,Organic,2024,0.5,32.67417981235469,32.67417981235469,17.04,7.084179812354687
8409,2024-12-21,Apparel,4,44.66,0.0606217479053212,3.75,0,Organic,2024,0.55,167.8105309541934,167.8105309541934,98.252,65.80853095419342
8243,2024-03-09,Beauty,4,33.33,0.1061901535794228,6.06,0,Organic,2024,0.5,119.16272872479135,119.16272872479135,66.66,46.44272872479135
4367,2024-12-21,Electronics,1,233.64,0.0593596256253632,8.57,0,Organic,2024,0.8,219.7712170688901,219.7712170688901,186.912,24.289217068890103
1654,2024-02-14,Home,4,81.99,0.1484229296415777,8.21,0,Email,2024,0.65,279.28321599474816,279.28321599474816,213.174,57.899215994748154
109276,2025-09-17,Beauty,4,33.34,0.0957874978664649,10.68,0,Referral,2025,0.5,120.58577928452826,120.58577928452826,66.68,43.22577928452825
107607,2025-11-22,Apparel,1,44.14,0.0849567016017216,10.62,0,Referral,2025,0.55,40.390011191300005,40.390011191300005,24.277,5.493011191300004
1527,2024-03-13,Apparel,4,41.98,0.1177766921471096,7.96,0,Referral,2024,0.55,148.14293785465733,148.14293785465733,92.356,47.82693785465734
2054,2024-06-23,Apparel,1,41.41,0.11599999999999999,9.72,0,Organic,2024,0.55,36.60644,36.60644,22.7755,4.110939999999998
4385,2024-06-24,Electronics,2,223.62,0.1033047849517899,8.04,0,Organic,2024,0.8,401.03796797816153,401.03796797816153,357.79200000000003,35.2059679781615
107326,2025-05-23,Home,1,76.23,0.23231746378095,12.45,0,Paid Ads,2025,0.65,58.52043973597819,58.52043973597819,49.5495,-3.4790602640218147
475,2024-08-05,Apparel,4,45.19,0.1077244964348544,5.78,0,Organic,2024,0.55,161.2877200244357,161.2877200244357,99.418,56.08972002443571
103257,2025-11-27,Electronics,4,216.45,0.29356892005301,7.62,0,Paid Ads,2025,0.8,611.6280290181039,611.6280290181039,692.64,-88.63197098189607
109691,2025-05-27,Apparel,2,45.0,0.0562176929354319,10.17,0,Organic,2025,0.55,84.94040763581113,84.94040763581113,49.50000000000001,25.270407635811118
103312,2025-07-28,Electronics,2,199.19,0.192,10.98,0,Email,2025,0.8,321.89104000000003,321.89104000000003,318.704,-7.792959999999976
5707,2024-01-04,Home,2,82.34,0.254,7.99,0,Paid Ads,2024,0.65,122.85128,122.85128,107.042,7.819280000000001
105763,2025-01-09,Apparel,4,41.11,0.253,11.35,0,Paid Ads,2025,0.55,122.83668,122.83668,90.44200000000001,21.044679999999993
1777,2024-06-01,Home,2,82.17,0.0552645629659106,6.92,0,Organic,2024,0.65,155.25782172218226,155.25782172218226,106.82100000000001,41.51682172218224
7380,2024-08-13,Home,1,80.63,0.0734008618917096,7.0,0,Referral,2024,0.65,74.71168850567145,74.71168850567145,52.4095,15.302188505671445
5286,2024-01-05,Beauty,4,32.67,0.094,8.02,0,Organic,2024,0.5,118.39608000000001,118.39608000000001,65.34,45.03608000000001
4747,2024-11-08,Beauty,4,37.72,0.0219186108315425,8.02,0,Organic,2024,0.5,147.57291999773688,147.57291999773688,75.44,64.11291999773688
107610,2025-04-18,Apparel,2,48.76,0.1148977827641175,10.01,0,Referral,2025,0.55,86.31516822484325,86.31516822484325,53.636,22.669168224843247
103472,2025-08-29,Apparel,3,44.1,0.0704250266795537,6.6,0,Organic,2025,0.55,122.98276897029506,122.98276897029506,72.76500000000001,43.61776897029504
467,2024-07-03,Apparel,4,47.33,0.172,4.53,0,Email,2024,0.55,156.75696000000002,156.75696000000002,104.126,48.100960000000015
109560,2025-08-16,Apparel,3,45.81,0.243,15.6,0,Paid Ads,2025,0.55,104.03451000000001,104.03451000000001,75.58650000000002,12.848009999999997
4292,2024-08-02,Beauty,1,33.31,0.083777461730511,8.02,0,Organic,2024,0.5,30.51937274975668,30.51937274975668,16.655,5.84437274975668
106691,2025-05-28,Apparel,1,43.5,0.04093948276802,9.79,0,Organic,2025,0.55,41.71913249959113,41.71913249959113,23.925,8.004132499591133
8919,2024-10-21,Home,3,77.03,0.057999999999999996,7.17,1,Organic,2024,0.65,217.68678,0.0,0.0,-7.17
106808,2025-06-18,Home,4,75.25,0.083,10.75,0,Organic,2025,0.65,276.017,276.017,195.65,69.61699999999999
3148,2024-08-09,Apparel,1,42.52,0.0817373726164499,8.73,0,Referral,2024,0.55,39.04452691634855,39.04452691634855,23.386000000000003,6.928526916348549
2735,2024-12-01,Home,3,84.81,0.1188557782304565,7.57,0,Organic,2024,0.65,224.18952434482497,224.18952434482497,165.3795,51.24002434482497
6268,2024-05-06,Beauty,4,36.03,0.102,8.61,0,Referral,2024,0.5,129.41976,129.41976,72.06,48.749759999999995
6413,2024-01-13,Beauty,3,36.79,0.1021061517455907,9.14,0,Referral,2024,0.5,99.10054403183916,99.10054403183916,55.185,34.77554403183916
2295,2024-11-21,Electronics,4,202.71,0.13,5.52,0,Email,2024,0.8,705.4308,705.4308,648.672,51.238799999999955
105562,2025-12-03,Home,3,77.86,0.092,15.06,0,Organic,2025,0.65,212.09063999999998,212.09063999999998,151.827,45.20363999999998
2542,2024-03-27,Apparel,4,44.3,0.0572652230261617,5.14,0,Organic,2024,0.55,167.05260247976415,167.05260247976415,97.46000000000001,64.45260247976414
4583,2024-09-02,Electronics,4,241.68,0.1262879516242968,6.11,0,Referral,2024,0.8,844.6349114057599,844.6349114057599,773.3760000000001,65.14891140575982
5493,2024-05-30,Home,1,83.25,0.0543490572981652,7.11,0,Organic,2024,0.65,78.72544097992775,78.72544097992775,54.112500000000004,17.50294097992775
8399,2024-07-28,Apparel,2,48.15,0.2841228676739765,6.0,1,Paid Ads,2024,0.55,68.93896784299606,0.0,0.0,-6.0
101604,2025-02-10,Electronics,1,216.37,0.2342503526388905,8.17,0,Paid Ads,2025,0.8,165.68525119952326,165.68525119952326,173.096,-15.580748800476739
1080,2024-06-05,Electronics,4,198.39,0.0942379738246351,8.04,0,Organic,2024,0.8,718.7765134917225,718.7765134917225,634.848,75.88851349172259
5124,2024-12-10,Apparel,1,41.31,0.084,7.96,0,Organic,2024,0.55,37.839960000000005,37.839960000000005,22.720500000000005,7.15946
105108,2025-09-20,Electronics,3,210.09,0.0836407449160507,9.85,1,Organic,2025,0.8,577.5537477017607,0.0,0.0,-9.85
5015,2024-08-10,Beauty,2,32.85,0.121,8.43,0,Organic,2024,0.5,57.7503,57.7503,32.85,16.4703
8004,2024-05-08,Beauty,3,34.21,0.136579785080075,7.13,0,Referral,2024,0.5,88.6128166572319,88.6128166572319,51.315,30.167816657231906
103521,2025-02-20,Home,4,78.07,0.1431606278309379,11.97,0,Email,2025,0.65,267.5737991409547,267.5737991409547,202.982,52.62179914095469
105612,2025-02-07,Apparel,4,41.16,0.24100000000000002,12.8,0,Paid Ads,2025,0.55,124.96175999999998,124.96175999999998,90.552,21.609759999999977
6051,2024-07-05,Electronics,2,206.7,0.18,6.07,0,Email,2024,0.8,338.988,338.988,330.72,2.197999999999972
6651,2024-07-03,Home,3,83.19,0.2164867302416823,6.71,0,Paid Ads,2024,0.65,195.54140673358333,195.54140673358333,162.2205,26.61090673358334
6358,2024-05-05,Home,3,73.33,0.1139966730591564,10.97,0,Referral,2024,0.65,194.91187189371618,194.91187189371618,142.9935,40.94837189371617
673,2024-02-16,Beauty,1,35.38,0.085,7.72,0,Referral,2024,0.5,32.3727,32.3727,17.69,6.962700000000001
4912,2024-07-25,Home,3,77.54,0.254,5.83,1,Paid Ads,2024,0.65,173.53452000000001,0.0,0.0,-5.83
1383,2024-07-05,Electronics,4,210.02,0.270220802658065,8.04,0,Paid Ads,2024,0.8,613.0729081030128,613.0729081030128,672.0640000000001,-67.0310918969873
102641,2025-12-23,Apparel,2,45.27,0.313,12.01,0,Paid Ads,2025,0.55,62.20098000000001,62.20098000000001,49.797000000000004,0.39398000000000444
7302,2024-01-11,Apparel,1,42.52,0.0402053242633587,7.37,0,Organic,2024,0.55,40.810469612321995,40.810469612321995,23.386000000000003,10.054469612321991
107647,2025-01-08,Electronics,2,221.67,0.2872569062344836,12.44,0,Paid Ads,2025,0.8,315.987523190004,315.987523190004,354.672,-51.124476809996
4507,2024-05-08,Apparel,4,49.22,0.1428919369480043,7.96,0,Email,2024,0.55,168.7474354536769,168.7474354536769,108.284,52.50343545367689
104880,2025-05-05,Apparel,3,40.64,0.281,11.38,0,Paid Ads,2025,0.55,87.66047999999999,87.66047999999999,67.05600000000001,9.22447999999998
5646,2024-10-01,Home,4,76.75,0.0879958317793087,6.09,0,Referral,2024,0.65,279.9852796437522,279.9852796437522,199.55,74.3452796437522
105488,2025-06-26,Home,4,82.05,0.0662941998653396,12.73,0,Referral,2025,0.65,306.44224360419554,306.44224360419554,213.33,80.38224360419552
5770,2024-01-10,Apparel,4,44.94,0.061,11.02,0,Referral,2024,0.55,168.79464000000002,168.79464000000002,98.86800000000001,58.90664000000001
6331,2024-04-26,Beauty,1,35.54,0.0660480971385972,7.12,0,Organic,2024,0.5,33.192650627694256,33.192650627694256,17.77,8.302650627694256
101516,2025-02-22,Apparel,1,40.7,0.133,10.22,0,Referral,2025,0.55,35.2869,35.2869,22.385000000000005,2.681899999999997
102230,2025-07-04,Electronics,4,213.4,0.083,12.4,0,Referral,2025,0.8,782.7512,782.7512,682.8800000000001,87.47119999999993
905,2024-07-10,Apparel,1,40.96,0.1041537111584194,7.1,0,Referral,2024,0.55,36.693863990951144,36.693863990951144,22.528000000000002,7.065863990951142
7072,2024-04-16,Apparel,3,40.72,0.2395328409136214,7.56,0,Paid Ads,2024,0.55,92.898668153992,92.898668153992,67.188,18.150668153992005
101966,2025-08-19,Beauty,3,31.72,0.08900000000000001,11.63,0,Referral,2025,0.5,86.69076,86.69076,47.58,27.480759999999997
7950,2024-11-15,Apparel,3,45.83,0.091,10.11,0,Referral,2024,0.55,124.97841000000001,124.97841000000001,75.61950000000002,39.248909999999995
103817,2025-04-12,Electronics,1,225.29,0.02,10.18,0,Organic,2025,0.8,220.7842,220.7842,180.232,30.3722
105939,2025-04-09,Apparel,2,47.38,0.025,13.44,0,Organic,2025,0.55,92.391,92.391,52.11800000000001,26.833
104040,2025-01-30,Home,4,78.73,0.22899999999999998,14.28,0,Paid Ads,2025,0.65,242.80332,242.80332,204.698,23.825320000000005
105021,2025-09-13,Beauty,4,33.59,0.18100000000000002,12.0,0,Email,2025,0.5,110.04084,110.04084,67.18,30.860839999999996
104992,2025-09-13,Apparel,4,45.74,0.0521390211618421,12.11,0,Referral,2025,0.55,173.42064468822937,173.42064468822937,100.62800000000001,60.68264468822936
105885,2025-12-01,Apparel,2,43.07,0.0772415769826143,8.95,0,Organic,2025,0.55,79.48641055871761,79.48641055871761,47.377,23.159410558717607
103097,2025-12-01,Apparel,2,48.62,0.1711843922120647,9.01,0,Paid Ads,2025,0.55,80.59402970129882,80.59402970129882,53.482,18.102029701298825
5498,2024-04-02,Beauty,4,36.34,0.0638249419724015,6.18,0,Organic,2024,0.5,136.08240643489174,136.08240643489174,72.68,57.22240643489173
8800,2024-10-19,Apparel,3,43.53,0.0645518049359207,9.87,0,Referral,2024,0.55,122.16017979341811,122.16017979341811,71.82450000000001,40.4656797934181
8080,2024-10-14,Beauty,3,37.8,0.122,8.64,0,Organic,2024,0.5,99.56519999999999,99.56519999999999,56.699999999999996,34.225199999999994
105514,2025-04-24,Electronics,3,235.35,0.042,9.43,0,Organic,2025,0.8,676.3959,676.3959,564.84,102.12589999999994
100264,2025-09-17,Apparel,4,47.87,0.0253217704133742,14.23,0,Organic,2025,0.55,186.63138740124708,186.63138740124708,105.31400000000001,67.08738740124707
100446,2025-07-19,Electronics,3,200.09,0.0644524872064165,12.81,0,Referral,2025,0.8,561.5811055046044,561.5811055046044,480.216,68.55510550460434
103055,2025-08-23,Electronics,4,218.87,0.0504422702406492,10.1,0,Referral,2025,0.8,831.3188012497164,831.3188012497164,700.384,120.83480124971643
3419,2024-05-01,Apparel,1,42.51,0.2724122722670836,7.2,0,Paid Ads,2024,0.55,30.929754305926274,30.929754305926274,23.3805,0.34925430592627205
101796,2025-02-27,Electronics,3,217.69,0.3220327121249282,12.01,1,Paid Ads,2025,0.8,442.7600966925731,0.0,0.0,-12.01
7411,2024-11-19,Apparel,4,42.4,0.305,7.96,0,Paid Ads,2024,0.55,117.872,117.872,93.28,16.631999999999998
5714,2024-11-16,Beauty,1,38.22,0.051,3.54,0,Organic,2024,0.5,36.270779999999995,36.270779999999995,19.11,13.620779999999996
103019,2025-10-12,Home,1,75.29,0.267,11.004999999999999,0,Paid Ads,2025,0.65,55.18757,55.18757,48.938500000000005,-4.755930000000003
109712,2025-12-21,Home,4,79.55,0.2443916801424362,9.13,0,Paid Ads,2025,0.65,240.4345673786768,240.4345673786768,206.83,24.474567378676788
4917,2024-08-09,Electronics,1,220.19,0.120517183340691,9.96,0,Referral,2024,0.8,193.65332140021323,193.65332140021323,176.15200000000002,7.541321400213214
104638,2025-05-15,Electronics,1,238.92,0.1087803320375541,14.55,0,Organic,2025,0.8,212.93020306958755,212.93020306958755,191.136,7.244203069587552
103700,2025-07-13,Electronics,1,202.55,0.0707525155588761,13.22,0,Referral,2025,0.8,188.21907797354967,188.21907797354967,162.04000000000002,12.959077973549652
8345,2024-04-15,Home,2,81.38,0.061166139429214,5.93,0,Organic,2024,0.65,152.80459914650112,152.80459914650112,105.794,41.08059914650112
506,2024-06-26,Electronics,2,210.46,0.02,8.53,0,Organic,2024,0.8,412.5016,412.5016,336.73600000000005,67.23559999999995
103739,2025-11-29,Apparel,1,45.46,0.1225774797204447,8.26,0,Referral,2025,0.55,39.88762777190859,39.88762777190859,25.003000000000004,6.624627771908587
8720,2024-03-09,Beauty,4,37.64,0.2490592491663326,9.09,0,Paid Ads,2024,0.5,113.06163944551696,113.06163944551696,75.28,28.69163944551696
104193,2025-08-22,Home,3,76.28,0.1663930727889799,11.004999999999999,0,Organic,2025,0.65,190.76260922296981,190.76260922296981,148.746,31.011609222969806
103179,2025-05-31,Electronics,1,214.12,0.2670099671846682,10.52,1,Paid Ads,2025,0.8,156.94782582641886,0.0,0.0,-10.52
105134,2025-12-23,Home,1,72.78,0.0285820045971216,11.004999999999999,0,Organic,2025,0.65,70.69980170542149,70.69980170542149,47.307,12.387801705421492
102138,2025-11-22,Electronics,1,240.95,0.266,15.7,0,Paid Ads,2025,0.8,176.85729999999998,176.85729999999998,192.76,-31.60270000000001
103687,2025-08-01,Home,1,72.29,0.051,13.21,0,Organic,2025,0.65,68.60321,68.60321,46.98850000000001,8.404709999999994
4683,2024-05-02,Electronics,2,207.57,0.07200000000000001,8.18,0,Organic,2024,0.8,385.24992,385.24992,332.112,44.95791999999995
103289,2025-06-21,Electronics,1,201.69,0.2518395131228924,8.29,0,Paid Ads,2025,0.8,150.89648859824385,150.89648859824385,161.352,-18.745511401756154
